Time,TR,RM
560,0.0933416,10.9037
561,0.0929203,10.9032
562,0.0925007,10.9028
563,0.0920829,10.9023
564,0.0916668,10.9018
565,0.0912525,10.9013
566,0.0908399,10.9008
567,0.090429,10.9003
568,0.0900198,10.8999
569,0.0896123,10.8994
570,0.0892066,10.8989
571,0.0888025,10.8984
572,0.0884002,10.8979
573,0.0879995,10.8974
574,0.0876006,10.8969
575,0.0872033,10.8964
576,0.0868077,10.8959
577,0.0864138,10.8954
578,0.0860215,10.8949
579,0.085631,10.8944
580,0.0852421,10.8939
581,0.0848548,10.8934
582,0.0844692,10.8929
583,0.0840853,10.8924
584,0.0837029,10.8919
585,0.0833223,10.8914
586,0.0829432,10.8909
587,0.0825658,10.8904
588,0.0821901,10.8899
589,0.0818159,10.8894
590,0.0814433,10.8889
591,0.0810724,10.8884
592,0.0807031,10.8879
593,0.0803353,10.8874
594,0.0799692,10.8869
595,0.0796046,10.8864
596,0.0792416,10.8859
597,0.0788803,10.8854
598,0.0785204,10.8849
599,0.0781622,10.8844
